timestamp,time_almaty,open,high,low,close,volume
1769160300000,2026-01-23 14:25:00+05:00,89131.0,89148.9,89090.2,89120.8,15423.68
1769160600000,2026-01-23 14:30:00+05:00,89120.9,89142.7,89000.0,89000.0,29877.37
1769160900000,2026-01-23 14:35:00+05:00,89000.0,89134.9,88911.4,89072.8,24719.55
1769161200000,2026-01-23 14:40:00+05:00,89072.7,89092.3,88955.9,88969.4,12200.5
1769161500000,2026-01-23 14:45:00+05:00,88969.4,88983.0,88847.8,88964.4,38974.33
1769161800000,2026-01-23 14:50:00+05:00,88964.3,88964.3,88880.0,88914.5,8787.59
1769162100000,2026-01-23 14:55:00+05:00,88914.6,88964.1,88905.6,88939.9,6925.49
1769162400000,2026-01-23 15:00:00+05:00,88939.9,89020.7,88904.1,88994.5,16461.99
1769162700000,2026-01-23 15:05:00+05:00,88994.6,89008.3,88888.8,88930.0,8992.36
1769163000000,2026-01-23 15:10:00+05:00,88930.0,89045.0,88822.7,89016.3,17646.62
1769163300000,2026-01-23 15:15:00+05:00,89016.3,89070.5,88960.1,89043.8,17772.42
1769163600000,2026-01-23 15:20:00+05:00,89043.8,89081.7,89041.1,89080.6,12982.3
1769163900000,2026-01-23 15:25:00+05:00,89080.7,89080.7,89051.6,89065.4,5982.7
1769164200000,2026-01-23 15:30:00+05:00,89065.4,89065.5,88940.3,88986.8,12417.0
1769164500000,2026-01-23 15:35:00+05:00,88986.8,89062.1,88986.8,89044.9,4726.54
1769164800000,2026-01-23 15:40:00+05:00,89044.8,89100.0,88986.8,89081.8,7622.1
1769165100000,2026-01-23 15:45:00+05:00,89081.8,89126.0,88995.8,89022.7,20944.39
1769165400000,2026-01-23 15:50:00+05:00,89022.6,89023.4,88991.9,89000.0,4485.15
